,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,information,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2017-01-26 23:59:00+00:00,0.4142837737402186,0.16435320375002527,,0.09084925835573032,1.0386571010748726e-17,,0.0,2502.5553306002585,9140.976706899999,9140.976706899999,0.16335320375002527,0.7850690561471989,0.042001361462996045,9140.976706899999,9140.976706899999,1,-0.2555000795619282,0.8194737354752981,0.7850690561471989,[],2017-01-26 23:59:00+00:00,2017-01,2017-01-26 00:00:00+00:00,214.29898059999869,11643.532037500258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 914.09767069}]",0.018750075314162774,1.2750296542355914,0,0,0,1.6643933860349345,2502.5553306002585,8926.6777263,8926.6777263,87,[],0.001
2017-01-27 23:59:00+00:00,0.41189802096987715,0.16769230806002544,,0.091940107614086,1.0385884862374022e-17,,0.0,2502.5553306002585,9174.36775,9174.36775,0.16669230806002544,0.7856836674073892,0.0425825835556232,9174.36775,9174.36775,1,-0.2555000795619282,0.8194737354752981,0.7856836674073892,[],2017-01-27 23:59:00+00:00,2017-01,2017-01-27 00:00:00+00:00,33.39104310000039,11676.923080600258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 917.436775}]",0.0028677761174580054,1.287779477446231,0,0,0,1.6809340978173621,2502.5553306002585,9140.976706899999,9140.976706899999,88,[],0.001
2017-01-28 23:59:00+00:00,0.40955534624837847,0.16884153692002557,,0.09303204772169993,1.0385214264480675e-17,,0.0,2502.5553306002585,9185.8600386,9185.8600386,0.16784153692002557,0.7858943876006789,0.0423380787968336,9185.8600386,9185.8600386,1,-0.2555000795619282,0.8194737354752981,0.7858943876006789,[],2017-01-28 23:59:00+00:00,2017-01,2017-01-28 00:00:00+00:00,11.492288600000393,11688.415369200258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 918.58600386}]",0.0009841880879641477,1.2873976188101586,0,0,0,1.680344969517597,2502.5553306002585,9174.36775,9174.36775,89,[],0.001
2017-01-29 23:59:00+00:00,0.40733951139198454,0.1652553330600255,,0.09412507976942153,1.038455869434686e-17,,0.0,2502.5553306002585,9149.998,9149.998,0.1642553330600255,0.7852354535869484,0.040333834868918346,9149.998,9149.998,1,-0.2555000795619282,0.8194737354752981,0.7852354535869484,[],2017-01-29 23:59:00+00:00,2017-01,2017-01-29 00:00:00+00:00,-35.86203860000023,11652.553330600258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 914.9998}]",-0.003068169419654529,1.2589283336208505,0,0,0,1.6432292962622035,2502.5553306002585,9185.8600386,9185.8600386,90,[],0.001
2017-01-30 23:59:00+00:00,0.40507118865980335,0.1682555330600255,,0.09521920484919089,1.038391765241938e-17,,0.0,2502.5553306002585,9180.0,9180.0,0.1672555330600255,0.785786990963759,0.040792141500221944,9180.0,9180.0,1,-0.2555000795619282,0.8194737354752981,0.785786990963759,[],2017-01-30 23:59:00+00:00,2017-01,2017-01-30 00:00:00+00:00,30.002000000000407,11682.555330600258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 918.0}]",0.0025747146697207963,1.2696680417950084,0,0,0,1.6571491835581151,2502.5553306002585,9149.998,9149.998,91,[],0.001
2017-01-31 23:59:00+00:00,0.40824445009837806,0.2173772968900256,,0.0963144240540399,1.0383290661044088e-17,,0.0,2502.5553306002585,9671.2176383,9671.2176383,0.2163772968900256,0.7944305896788602,0.057384129895893796,9671.2176383,9671.2176383,1,-0.2555000795619282,0.8194737354752981,0.7944305896788602,[],2017-01-31 23:59:00+00:00,2017-01,2017-01-31 00:00:00+00:00,491.21763830000054,12173.772968900259,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 967.12176383}]",0.042047105654475114,1.5282220433067681,0,0,0,2.021249991767983,2502.5553306002585,9180.0,9180.0,92,[],0.001
2017-02-01 23:59:00+00:00,0.40639211519027335,0.23325553306002567,,0.09741073847809378,1.0382677263278908e-17,,0.0,2502.5553306002585,9830.0,9830.0,0.23225553306002567,0.797077307701935,0.06208416018952679,9830.0,9830.0,1,-0.2555000795619282,0.8194737354752981,0.797077307701935,[],2017-02-01 23:59:00+00:00,2017-02,2017-02-01 00:00:00+00:00,158.78236169999946,12332.555330600258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 983.0}]",0.013042986928180194,1.6056462602165058,0,0,0,2.1254749353016114,2502.5553306002585,9671.2176383,9671.2176383,93,[],0.001
2017-02-02 23:59:00+00:00,0.4052365459971705,0.2582525300400258,,0.0985081492165718,1.0382077021783201e-17,,0.0,2502.5553306002585,10079.9699698,10079.9699698,0.2572525300400258,0.8011086589652515,0.06962903081850427,10079.9699698,10079.9699698,1,-0.2555000795619282,0.8194737354752981,0.8011086589652515,[],2017-02-02 23:59:00+00:00,2017-02,2017-02-02 00:00:00+00:00,249.9699698000004,12582.525300400259,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1007.9969969800001}]",0.020269113991304,1.7271856140963235,0,0,0,2.2920860196160207,2502.5553306002585,9830.0,9830.0,94,[],0.001
2017-02-03 23:59:00+00:00,0.4031014818684087,0.26529868731002604,,0.09960665736578833,1.0381489517777878e-17,,0.0,2502.5553306002585,10150.4315425,10150.4315425,0.26429868731002604,0.8022162390826003,0.0711678550916954,10150.4315425,10150.4315425,1,-0.2555000795619282,0.8194737354752981,0.8022162390826003,[],2017-02-03 23:59:00+00:00,2017-02,2017-02-03 00:00:00+00:00,70.46157270000003,12652.986873100259,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1015.04315425}]",0.005599954779964448,1.754907425687715,0,0,0,2.328894296687062,2502.5553306002585,10079.9699698,10079.9699698,95,[],0.001
2017-02-04 23:59:00+00:00,0.40139536920752344,0.2832055330600258,,0.10070626402315397,1.0380914350070974e-17,,0.0,2502.5553306002585,10329.5,10329.5,0.2822055330600258,0.8049762671586614,0.07614409652443997,10329.5,10329.5,1,-0.2555000795619282,0.8194737354752981,0.8049762671586614,[],2017-02-04 23:59:00+00:00,2017-02,2017-02-04 00:00:00+00:00,179.06845749999957,12832.055330600258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1032.95}]",0.014152267705318805,1.836559992633166,0,0,0,2.439677731766401,2502.5553306002585,10150.4315425,10150.4315425,96,[],0.001
2017-02-05 23:59:00+00:00,0.40070563573834517,0.2602555330600258,,0.10180697028717711,1.0380351134144017e-17,,0.0,2502.5553306002585,10100.0,10100.0,0.2592555330600258,0.8014247694256256,0.06777592077237203,10100.0,10100.0,1,-0.2555000795619282,0.8194737354752981,0.8014247694256256,[],2017-02-05 23:59:00+00:00,2017-02,2017-02-05 00:00:00+00:00,-229.5,12602.555330600258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1010.0}]",-0.01788489794403532,1.7047999682793293,0,0,0,2.2621234098673595,2502.5553306002585,10329.5,10329.5,97,[],0.001
2017-02-06 23:59:00+00:00,0.39875780624523754,0.2714555332700259,,0.10290877725746417,1.037979950129473e-17,,0.0,2502.5553306002585,10212.0000021,10212.0000021,0.2704555332700259,0.803173979339726,0.07061593909378487,10212.0000021,10212.0000021,1,-0.2555000795619282,0.8194737354752981,0.803173979339726,[],2017-02-06 23:59:00+00:00,2017-02,2017-02-06 00:00:00+00:00,112.00000209999962,12714.555332700258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1021.20000021}]",0.008887086718679384,1.7529558304682433,0,0,0,2.3266162491554034,2502.5553306002585,10100.0,10100.0,98,[],0.001
2017-02-07 23:59:00+00:00,0.3981915000561886,0.30225553308002606,,0.10401168603472155,1.0379259097832107e-17,,0.0,2502.5553306002585,10520.0000002,10520.0000002,0.30125553308002606,0.807829165088564,0.07935426558802412,10520.0000002,10520.0000002,1,-0.2555000795619282,0.8194737354752981,0.807829165088564,[],2017-02-07 23:59:00+00:00,2017-02,2017-02-07 00:00:00+00:00,307.9999981000001,13022.555330800258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1052.00000002}]",0.024224205254576407,1.8925712374815142,0,0,0,2.521119118309932,2502.5553306002585,10212.0000021,10212.0000021,99,[],0.001
2017-02-08 23:59:00+00:00,0.39622043385409955,0.3012455330400261,,0.10511569772075613,1.0378729584320153e-17,,0.0,2502.5553306002585,10509.8999998,10509.8999998,0.3002455330400261,0.8076800060359338,0.07824015441246576,10509.8999998,10509.8999998,1,-0.2555000795619282,0.8194737354752981,0.8076800060359338,[],2017-02-08 23:59:00+00:00,2017-02,2017-02-08 00:00:00+00:00,-10.100000399999772,13012.455330400258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1050.98999998}]",-0.000775577461061869,1.8780335475780425,0,0,0,2.5018890234628293,2502.5553306002585,10520.0000002,10520.0000002,100,[],0.001
2017-02-09 23:59:00+00:00,0.40274160789820296,0.23725553307002611,,0.10622081341847678,1.0378210634866875e-17,,0.0,2502.5553306002585,9870.0000001,9870.0000001,0.2362555330700261,0.7977333490365874,0.05662958496162405,9870.0000001,9870.0000001,1,-0.2555000795619282,0.8194737354752981,0.7977333490365874,[],2017-02-09 23:59:00+00:00,2017-02,2017-02-09 00:00:00+00:00,-639.8999996999992,12372.55533070026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 987.00000001}]",-0.0491759612964847,1.5246781539136312,0,0,0,2.006903541161402,2502.5553306002585,10509.8999998,10509.8999998,101,[],0.001
2017-02-10 23:59:00+00:00,0.40079893223116053,0.24554663647002584,,0.10732703423189505,1.037770193645543e-17,,0.0,2502.5553306002585,9952.9110341,9952.9110341,0.24454663647002584,0.7990797568453405,0.05855999538732349,9952.9110341,9952.9110341,1,-0.2555000795619282,0.8194737354752981,0.7990797568453405,[],2017-02-10 23:59:00+00:00,2017-02,2017-02-10 00:00:00+00:00,82.91103399999884,12455.466364700258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 995.29110341}]",0.006701205351999525,1.5583552974353128,0,0,0,2.051418456590397,2502.5553306002585,9870.0000001,9870.0000001,102,[],0.001
2017-02-11 23:59:00+00:00,0.3988382930800394,0.250755533290026,,0.10843436126612671,1.0377203188314499e-17,,0.0,2502.5553306002585,10005.000002300001,10005.000002300001,0.24975553329002598,0.7999165093423605,0.05950614404118929,10005.000002300001,10005.000002300001,1,-0.2555000795619282,0.8194737354752981,0.7999165093423605,[],2017-02-11 23:59:00+00:00,2017-02,2017-02-11 00:00:00+00:00,52.088968200001545,12507.55533290026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1000.5000002300001}]",0.004182016688481906,1.576465769461324,0,0,0,2.0752056519556694,2502.5553306002585,9952.9110341,9952.9110341,103,[],0.001
2017-02-12 23:59:00+00:00,0.3969963876983223,0.24675553307002596,,0.10954279562739266,1.0376714101325263e-17,,0.0,2502.5553306002585,9965.0000001,9965.0000001,0.24575553307002596,0.7992745759517156,0.05759330228217597,9965.0000001,9965.0000001,1,-0.2555000795619282,0.8194737354752981,0.7992745759517156,[],2017-02-12 23:59:00+00:00,2017-02,2017-02-12 00:00:00+00:00,-40.00000220000038,12467.55533070026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 996.50000001}]",-0.0031980671790260355,1.5490318111574075,0,0,0,2.039226724467482,2502.5553306002585,10005.000002300001,10005.000002300001,104,[],0.001
2017-02-13 23:59:00+00:00,0.39512152957945385,0.24536553307002595,,0.11065233842302002,1.0376234397462523e-17,,0.0,2502.5553306002585,9951.1000001,9951.1000001,0.24436553307002595,0.799050538645384,0.05650624896811901,9951.1000001,9951.1000001,1,-0.2555000795619282,0.8194737354752981,0.799050538645384,[],2017-02-13 23:59:00+00:00,2017-02,2017-02-13 00:00:00+00:00,-13.900000000001455,12453.655330700258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 995.11000001}]",-0.0011148937888227316,1.5347873521043847,0,0,0,2.0205440208953904,2502.5553306002585,9965.0000001,9965.0000001,105,[],0.001
2017-02-14 23:59:00+00:00,0.39361694456354507,0.262355538300026,,0.11176299076144303,1.0375763809267653e-17,,0.0,2502.5553306002585,10121.000052399999,10121.000052399999,0.261355538300026,0.8017551114030544,0.060997252921230205,10121.000052399999,10121.000052399999,1,-0.2555000795619282,0.8194737354752981,0.8017551114030544,[],2017-02-14 23:59:00+00:00,2017-02,2017-02-14 00:00:00+00:00,169.90005229999952,12623.555383000257,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1012.10000524}]",0.013642585071482478,1.6085177123157528,0,0,0,2.119567868281305,2502.5553306002585,9951.1000001,9951.1000001,106,[],0.001
2017-02-15 23:59:00+00:00,0.3917562192356661,0.2650914314500261,,0.11287475375220435,1.0375302079351341e-17,,0.0,2502.5553306002585,10148.3589839,10148.3589839,0.2640914314500261,0.8021838368052281,0.06115625515358245,10148.3589839,10148.3589839,1,-0.2555000795619282,0.8194737354752981,0.8021838368052281,[],2017-02-15 23:59:00+00:00,2017-02,2017-02-15 00:00:00+00:00,27.358931500000836,12650.914314500258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1014.83589839}]",0.002167292071839305,1.6140826313880356,0,0,0,2.126808140843226,2502.5553306002585,10121.000052399999,10121.000052399999,107,[],0.001
2017-02-16 23:59:00+00:00,0.39078362135675077,0.28975479293002615,,0.11398762850595645,1.0374848959924142e-17,,0.0,2502.5553306002585,10394.9925987,10394.9925987,0.28875479293002615,0.8059665802896511,0.06769747184337727,10394.9925987,10394.9925987,1,-0.2555000795619282,0.8194737354752981,0.8059665802896511,[],2017-02-16 23:59:00+00:00,2017-02,2017-02-16 00:00:00+00:00,246.63361480000094,12897.547929300259,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1039.49925987}]",0.01949531936338497,1.7195221913323402,0,0,0,2.2706530336289408,2502.5553306002585,10148.3589839,10148.3589839,108,[],0.001
2017-02-17 23:59:00+00:00,0.3892088604364883,0.3047529961100264,,0.11510161613446224,1.0374404212353048e-17,,0.0,2502.5553306002585,10544.9746305,10544.9746305,0.3037529961100264,0.8081970044858034,0.07132494112102605,10544.9746305,10544.9746305,1,-0.2555000795619282,0.8194737354752981,0.8081970044858034,[],2017-02-17 23:59:00+00:00,2017-02,2017-02-17 00:00:00+00:00,149.9820318000002,13047.52996110026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1054.49746305}]",0.011628724515865186,1.7797156131947849,0,0,0,2.3514802699145694,2502.5553306002585,10394.9925987,10394.9925987,109,[],0.001
2017-02-18 23:59:00+00:00,0.387419538811764,0.30804175615002616,,0.11621671775059661,1.037396760674242e-17,,0.0,2502.5553306002585,10577.8622309,10577.8622309,0.30704175615002616,0.8086792475214203,0.07156937971836193,10577.8622309,10577.8622309,1,-0.2555000795619282,0.8194737354752981,0.8086792475214203,[],2017-02-18 23:59:00+00:00,2017-02,2017-02-18 00:00:00+00:00,32.88760039999943,13080.417561500259,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1057.78622309}]",0.0025205997225566912,1.7865863241570046,0,0,0,2.3604599102367527,2502.5553306002585,10544.9746305,10544.9746305,110,[],0.001
2017-02-19 23:59:00+00:00,0.3856722058341393,0.30842815545002633,,0.11733293446834714,1.0373538921537718e-17,,0.0,2502.5553306002585,10581.726223900001,10581.726223900001,0.30742815545002633,0.8087357475321586,0.07098466658622951,10581.726223900001,10581.726223900001,1,-0.2555000795619282,0.8194737354752981,0.8087357475321586,[],2017-02-19 23:59:00+00:00,2017-02,2017-02-19 00:00:00+00:00,3.8639930000008462,13084.28155450026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1058.17262239}]",0.000295402878526889,1.7802512652700115,0,0,0,2.352100614978452,2502.5553306002585,10577.8622309,10577.8622309,111,[],0.001
2017-02-20 23:59:00+00:00,0.38578736809685177,0.3449658104100264,,0.11845026740281539,1.0373117943150615e-17,,0.0,2502.5553306002585,10947.1027735,10947.1027735,0.3439658104100264,0.8139316768329352,0.08022195101932308,10947.1027735,10947.1027735,1,-0.2555000795619282,0.8194737354752981,0.8139316768329352,[],2017-02-20 23:59:00+00:00,2017-02,2017-02-20 00:00:00+00:00,365.37654959999963,13449.65810410026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1094.71027735}]",0.02792484616584321,1.9266935603721864,0,0,0,2.557787270857203,2502.5553306002585,10581.726223900001,10581.726223900001,112,[],0.001
2017-02-21 23:59:00+00:00,0.38539422049539857,0.3777767686100262,,0.11956871767021804,1.0372704465604135e-17,,0.0,2502.5553306002585,11275.2123555,11275.2123555,0.3767767686100262,0.8183627865111291,0.0881211265631271,11275.2123555,11275.2123555,1,-0.2555000795619282,0.8194737354752981,0.8183627865111291,[],2017-02-21 23:59:00+00:00,2017-02,2017-02-21 00:00:00+00:00,328.10958199999914,13777.767686100258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1127.52123555}]",0.024395384586019458,2.052755435552174,0,0,0,2.7344903258370903,2502.5553306002585,10947.1027735,10947.1027735,113,[],0.001
2017-02-22 23:59:00+00:00,0.3837370157464488,0.3762555330600261,,0.1206882863878882,1.0372298290196615e-17,,0.0,2502.5553306002585,11260.0,11260.0,0.3752555330600261,0.8181620149394808,0.08696181344351765,11260.0,11260.0,1,-0.2555000795619282,0.8194737354752981,0.8181620149394808,[],2017-02-22 23:59:00+00:00,2017-02,2017-02-22 00:00:00+00:00,-15.21235549999983,13762.555330600258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1126.0}]",-0.0011041233853396194,2.037175735573979,0,0,0,2.7139530006088775,2502.5553306002585,11275.2123555,11275.2123555,114,[],0.001
